player_id,first_name,last_name,flag_code,birth_year,birth_month,birth_day,turned_pro,weight_kg,height_cm,handedness,backhand
l063,John Chris,Lewis,USA,,,,,,,,
l064,William,Lloyd,AUS,1949,5,7,,,,,
l065,Bill,Lofgren,USA,1948,7,31,,,,,
l075,Luis,Lobo,ARG,1970,11,9,,76,180,,
l066,Joaquin,Loyo-Mayo,MEX,1945,8,16,,,,,
l079,Carlos,Lando,ARG,,,,,,,,
l083,David,Lloyd,GBR,1948,1,3,,,,,
l086,Marian,Laudin,NED,,,,,,,,
l085,Richard,Leach Sr.,USA,1940,3,6,,,,,
l090,David,Livingston,USA,1962,12,29,,68,180,,
l092,Roberto,Lombardi,ITA,,,,,,,,
l094,Martin,Lorenzoni,ITA,,,,,,,,
l091,Stefan,Lochbihler,AUT,1965,10,1,,73,180,,
l095,Chris,Louw,RSA,,,,,,,,
l096,Todd,Lundy,USA,1956,2,17,,,,,
l0ao,Christian,Lakoseljac,CAN,1998,12,23,,,,,
l104,Andy,Lucchesi,USA,,,,,,,,
l109,Jorge,Lemann,BRA,,,,,,,,
l115,Carlos,Lopez,MEX,,,,,,,,
l111,Larry,Loeb,USA,,,,,,,,
l114,Tony,Lloyd,GBR,1956,12,3,,,,,
l117,Premjit,Lall,IND,1940,10,20,,,,,
l119,Sergei,Likhachev,RUS,1940,3,20,,,,,
l118,Jan,Leschly,DEN,1940,9,11,,,,,
l121,Lance,Lumsden,JAM,,,,,,,,
l120,Thomas,Lejus,RUS,1941,8,28,,,,,
l122,Bronislaw,Lewandowski,POL,,,,,,,,
l123,Michel,Leclercq,FRA,,,,,,,,
l125,Richard,Legendre,CAN,1953,1,19,,,,,
l124,Peter,Langsford,AUS,,,,,,,,
l126,Terry,Lee,USA,,,,,,,,
l127,John,Lucas,USA,1954,10,31,,,,,
l134,Giovanni,Lelli Mami,ITA,,,,,,,,
l133,Andrzej,Licis,POL,,,,,,,,
l138,Trevor,Little,AUS,,,,,,,,
l139,Jean,Lovera,FRA,,,,,,,,
l149,Woo-Ryong,Lee,KOR,1961,4,8,,69,173,,
l150,Kevin,Long,USA,1963,4,25,,,,,
l151,Dirk,Leppen,GER,1966,8,23,,75,180,,
l153,Peter,Lamp,RUS,,,,,,,,
l154,Robert,Layton,AUS,,,,,,,,
l155,Henry,Ladyman,AUS,,,,,,,,
l156,Bengt,Lundstedt,SWE,,,,,,,,
l157,Terje,Larsen,SWE,,,,,,,,
l158,Jan-Eric,Lundquist,SWE,1937,4,14,,,,,
l169,A.,Luttrell,AUS,,,,,,,,
l178,Pierre,Lemoine,FRA,,,,,,,,
l183,Philippe,Lacombrade,FRA,,,,,,,,
l189,Andreas,Lesch,GER,1966,1,4,,86,196,,
l197,Andrew,Lobb,NZL,1965,4,24,,77,180,,
l200,Robert,Lindberg,SWE,,,,,,,,
l202,German,Lopez,ESP,1971,12,29,1990,80,193,,
l203,Donni,Leaycraft,USA,1968,7,18,,76,180,,
l204,Victor,Lopez,ESP,,,,,,,,
l206,Magnus,Larsson,SWE,1970,3,25,1989,93,193,,
l217,Matt,Lucena,USA,1969,8,4,,68,178,,
l226,Sebastien,Lareau,CAN,1973,4,27,1991,79,183,,
l227,Sebastien,Leblanc,CAN,1973,12,27,,82,193,,
l229,Brent,Larkham,AUS,1972,1,8,,73,178,,
l231,Alex,Lopez Moron,ESP,1970,11,28,1990,70,175,,
l249,Sule,Ladipo,NGR,1974,4,9,1993,75,180,,
l244,Jin-So,Lee,KOR,,,,,,,,
l257,Todd,Larkham,AUS,1974,10,13,1993,70,178,,
l268,Andy,Lloyd,USA,,,,,,,,
l273,Patrik,Langvardt,DEN,1971,12,6,,,,,
l275,Jonathan,Leach,USA,1973,4,18,,,,,
l280,Yu-Hui,Lien,TPE,1970,6,19,,,,,
l290,Nicolas,Lapentti,ECU,1976,8,13,1995,86,188,Right-Handed,Two-Handed Backhand
l292,Ville,Liukko,FIN,1974,5,24,1995,71,173,,
l298,Sang-Hoon,Lee,KOR,1972,9,20,,,,,
l311,Hyung-Taik,Lee,KOR,1976,1,3,1995,82,180,Right-Handed,One-Handed Backhand
l314,Regis,Lavergne,FRA,1974,1,28,,,,,
l327,Thomas,Larsen,DEN,1975,7,15,1995,70,180,,
l333,Martin,Lee,GBR,1978,1,13,1996,75,180,,
l334,Simon,Larose,CAN,1978,6,28,1998,86,191,,
l335,Robert,Lindstedt,SWE,1977,3,19,1998,88,193,Right-Handed,Two-Handed Backhand
l336,Harel,Levy,ISR,1978,8,5,1995,82,185,,
l341,Helder,Lopes,POR,1977,8,7,,,,,
l342,Diego,Lozano,ESP,1973,5,21,,,,,
l343,Jan-Willem,Lodder,NED,1966,11,3,,73,193,,
l353,Petr,Luxa,CZE,1972,3,3,1993,85,191,,
l360,Ivan,Ljubicic,CRO,1979,3,19,1998,92,193,Right-Handed,One-Handed Backhand
l384,Daniel,Lencina-Ribes,LTU,1977,2,5,,,,,
l386,Jean-Rene,Lisnard,MON,1979,9,25,1997,68,173,Right-Handed,One-Handed Backhand
l397,Feliciano,Lopez,ESP,1981,9,20,1997,73,185,Left-Handed,One-Handed Backhand
l395,Federico,Luzzi,ITA,1980,1,3,1999,80,188,,
l391,Jaroslav,Levinsky,CZE,1981,2,11,1999,85,196,,
l387,Sebastien,Lami,FRA,1977,2,10,,,,,
l408,Johan,Landsberg,SWE,1974,12,30,1997,82,183,,
l439,Irakli,Labadze,GEO,1981,6,9,1998,85,188,Left-Handed,Two-Handed Backhand
l430,Giovanni,Lapentti,ECU,1983,1,25,2002,91,193,Right-Handed,Two-Handed Backhand
l428,Michael,Llodra,FRA,1980,5,18,1999,80,191,Left-Handed,One-Handed Backhand
l473,Mattia,Livraghi,ITA,1981,9,21,,,,,
l496,Pierre,Lamarche,CAN,1947,1,1,,,,,
l499,Pedro,Leao,POR,1982,5,11,,,,,
l480,Marc,Lopez,ESP,1982,7,31,1999,72,175,Right-Handed,Two-Handed Backhand
l503,Paolo,Lorenzi,ITA,1981,12,15,2003,77,183,Right-Handed,Two-Handed Backhand
l504,Radoslav,Lukaev,BUL,1982,4,24,,,,,
l513,Miguel Angel,Lopez Jaen,ESP,1982,11,29,2000,84,188,,
l515,Peter,Luczak,AUS,1979,8,31,2000,77,183,Right-Handed,Two-Handed Backhand
l517,Igor,Levine,RUS,1980,8,24,,,,,
l523,Michael,Lammer,SUI,1982,3,25,,80,185,,
l520,Lothar,Lanz,GER,,,,,,,,
l538,Eric,Loliee,FRA,,,,,,,,
l546,Paul,Logtens,NED,1979,11,7,2000,73,175,,
l541,Jean-Pierre,Loizeau,FRA,,,,,,,,
l565,Albert,Loncaric,CRO,1981,5,21,,,,,
l575,Yen-Hsun,Lu,TPE,1983,8,14,2001,74,180,Right-Handed,Two-Handed Backhand
l589,Tau,Luu,HKG,,,,,,,,
l580,Scott,Lipsky,USA,1981,8,14,2003,86,185,Right-Handed,Two-Handed Backhand
l596,Komlavi,Loglo,TOG,1984,12,30,2003,83,183,,
l601,Donald,Lutz,USA,1949,2,11,,,,,
l605,John,Levin,USA,,,,,,,,
l619,Dave,Lingman,USA,1981,7,9,,,,,
l615,Daniel,Lustig,CZE,1984,11,25,,83,191,,
l626,Pedro,Loewe,ESP,,,,,,,,
l633,David,Luque-Velasco,ESP,1984,3,2,,,,,
l653,Haydn,Lewis,BAR,1986,1,2,,87,,,
l657,Gary,Lugassy,FRA,1982,8,20,,,,,
l660,Hao,Lu,CHN,1984,1,30,,,,,
l702,Mikhail,Ledovskikh,RUS,1986,8,8,,82,188,Right-Handed,Two-Handed Backhand
l698,Karlis,Lejnieks,LAT,1988,3,16,,,,,
l709,Christopher,Lam,USA,1983,6,16,2006,75,178,,
l719,Tushar,Liberhan,IND,1986,10,8,,,,,
l725,A,Luna,ESP,,,,,,,,
l720,Michael,Lux,GER,,,,,,,,
l733,Zhe,Li,CHN,1986,9,20,2004,78,183,Right-Handed,Two-Handed Backhand
l741,H,Lerke,GER,,,,,,,,
l738,Dariusz,Lipka,POL,1987,9,2,,74,180,Right-Handed,Two-Handed Backhand
l745,Peter,Ledbetter,,,,,,,,,
l752,Tomas,Lynch,ARG,1949,12,24,,,,,
l756,K.S.,Leung,,,,,,,,,
l759,Mark,Lyndon,GBR,,,,,,,,
l758,Jim,Landin,,,,,,,,,
l760,Robert,Lidgey,GBR,,,,,,,,
l762,Mikhail,Lifshits,RUS,1986,8,21,,,,,
l761,James,Ludlow,USA,1985,6,3,,,,,
l771,Jonathan,Laubut,FRA,,,,,,,,
l772,Shane,La Porte,USA,1985,5,12,,,,,
l776,Unknown,Lockington,,,,,,,,,
l777,Ladislav,Legenstein,,1926,11,19,,,,,
l781,Chris,Letcher,AUS,1985,5,11,,,,,
l783,Jan Erik,Lindquist,SWE,,,,,,,,
l784,Dennis,Lajola,USA,1989,2,12,,,,,
l785,Piero,Luisi,VEN,1987,3,13,,,,,
l797,Lukas,Lacko,SVK,1987,11,3,2005,85,185,Right-Handed,Two-Handed Backhand
l799,Jesse,Levine,CAN,1987,10,15,2007,68,175,Left-Handed,Two-Handed Backhand
l800,Anders,Lindstrom,SWE,1988,5,22,,,,,
l801,Dusan,Lojda,CZE,1988,3,8,2005,85,188,Left-Handed,Two-Handed Backhand
l802,Alexandru-Raul,Lazar,ROU,1988,8,20,,,,,
l812,Tiago,Lopes,BRA,1986,11,27,,,,,
l831,Denes,Lukacs,HUN,1987,2,25,,82,180,Right-Handed,Two-Handed Backhand
l833,Paolo,Lazzari,ITA,,,,,,,,
l837,Michael,Look,AUS,1987,11,24,,,,,
l836,Nick,Lindahl,AUS,1988,7,31,2006,77,183,,
l846,Shuang-Qiang,Liang,CHN,1985,1,18,,,,,
l848,Thomas,Liversage,RSA,1986,5,24,,,,,
l856,Christoph,Lessiak,AUT,1986,11,20,,70,,,
l868,Ming,Li,CHN,1985,2,15,,,,,
l879,Dan,Lempa,USA,1979,5,10,,,,,
l872,Petru-Alexandru,Luncanu,ROU,1989,5,7,2005,80,185,Left-Handed,Two-Handed Backhand
l899,Filippo,Leonardi,ITA,1987,12,22,,,,,
l900,James,Lemke,AUS,1988,1,25,,,,,
l908,Nils,Langer,GER,1990,1,25,,77,193,Right-Handed,One-Handed Backhand
l913,Raphael,Lustenberger,SUI,1988,11,23,,,,,
l940,Jan-Henrik,Langhorst,GER,1982,9,13,,,,,
l941,Michael,Linzer,AUT,1989,11,2,,77,180,Right-Handed,Two-Handed Backhand
l950,Alexandar,Lazov,BUL,1990,7,9,,69,183,Left-Handed,Two-Handed Backhand
l949,Henri,Laaksonen,SUI,1992,3,31,2009,78,185,Right-Handed,Two-Handed Backhand
l951,Joel,Lindner,AUS,1989,1,5,,,,,
l953,Marko,Lovrinovic,CRO,1991,4,5,,,,,
l968,Juan,Lopez Vico,ESP,1989,1,4,,,,,
l979,Pitchaya,Limpimprorh,THA,1989,3,14,,,,,
l987,Dusan,Lajovic,SRB,1990,6,30,2007,78,183,Right-Handed,One-Handed Backhand
l988,Whit,Livingston,USA,1983,9,17,,,,,
l993,Jonas,Luetjen,GER,1990,8,13,,82,188,,
l996,Juan,Lizariturry,ESP,1991,4,20,,,,,
la01,Marko,Lenz,GER,1991,5,10,,,,,
la06,Facundo,Lugones,ARG,1992,7,6,,,,,
la08,Yu Cheng,Li ,CHN,1992,2,21,,,,,
la18,Ignacio,Lehyt,CHI,1991,12,19,,,,,
la40,Augusto,Laranja,BRA,1992,4,15,,,,,
la45,Alexander,Lobkov,RUS,1990,10,7,,,,,
la43,Sebastian,Lopez,COL,1992,3,3,,,,,
la50,Philip,Lang,AUT,1990,10,7,,,,Right-Handed,Two-Handed Backhand
la54,Wilson,Leite,BRA,1991,11,6,2008,73,178,Right-Handed,Two-Handed Backhand
la58,Kevin,Lietar,FRA,,,,,,,,
la94,Christian,Lindell,SWE,1991,11,20,,87,193,Right-Handed,Two-Handed Backhand
lb07,Gonzalo,Lama,CHI,1993,4,27,,82,180,,
la93,Enrique,Lopez-Perez,ESP,1991,6,3,,76,,Right-Handed,Two-Handed Backhand
lb19,Ryan,Lipman,USA,1990,10,10,,,,,
lb20,John,Lamble,USA,1992,3,31,,79,183,Right-Handed,Two-Handed Backhand
lb39,Antonio,Lupieri,CRO,1992,1,20,,,,,
lb25,Jannis,Liniger,SUI,1990,1,17,,76,191,,
lb51,Julian,Lenz,GER,1993,2,17,,82,188,Right-Handed,Two-Handed Backhand
lb54,Jannick,Lupescu,NED,1993,7,16,,,,,
lb56,Kong Pop,Lertchai,THA,1992,9,1,,,,,
lb62,Stefan,Lindmark,SWE,1993,7,24,,,,,
lb66,Constant,Lestienne,FRA,1992,5,23,2012,72,180,Right-Handed,Two-Handed Backhand
lb69,Sebastian,Lavie,NZL,1992,3,18,,,,Right-Handed,Two-Handed Backhand
lb75,John,Lowman,USA,,,,,,,,
lb84,Juan Ignacio,Londero,ARG,1993,8,15,,70,180,Right-Handed,Two-Handed Backhand
lb90,Christian Oliver,Lee,MAS,1992,4,19,,,,,
lc12,Laurent,Lokoli,FRA,1994,10,18,,,,,
lc11,Tristan,Lamasine,FRA,1993,3,5,2010,69,183,Right-Handed,Two-Handed Backhand
lc37,Adam,Lee,NZL,1992,6,2,,,,Right-Handed,Two-Handed Backhand
lc41,Ramy,Labna,EGY,1991,11,18,,,,,
lc50,Goncalo,Loureiro,POR,1995,4,6,,,,,
lc58,Tomas,Lipovsek Puches,ARG,1993,4,17,,,,,
lc90,Siyu,Liu,CHN,1995,11,1,,88,191,,
ld05,Pietro,Licciardi,ITA,1994,5,17,,,,,
ld87,R.,Lovell,GBR,,,,,,,,
ld35,Zhao-Tai,Li,CHN,1994,3,14,,85,188,Right-Handed,Two-Handed Backhand
ld81,Korey,Lovett,USA,1996,4,27,,,,Right-Handed,Two-Handed Backhand
ld95,Unknown,Lindorff,GER,,,,,,,,
ld96,W,Lung,HKG,,,,,,,,
ld99,Nick,Lee,GBR,,,,,,,,
le01,Duckhee,Lee,KOR,1998,5,29,2012,75,175,Right-Handed,Two-Handed Backhand
le04,N.,Lennon,IRL,,,,,,,,
le08,Jack,Lowe,USA,,,,,,,,
le06,Toomas,Leius,EST,1941,8,28,,,,,
le13,Eduardo,Lameiras,POR,1994,9,16,,,,Right-Handed,Two-Handed Backhand
le16,Jannie,Louw,RSA,1949,11,14,,,,,
le17,Kevin,Long,NZL,,,,,,,,
le18,K.,Lonsdale,,,,,,,,,
le19,S.,Le Roux,RSA,,,,,,,,
le20,G.,Loader,,,,,,,,,
le22,S. G. ,Laing,GBR,,,,,,,,
le23,J. ,Lascelle,GBR,,,,,,,,
le24,R. D. J. ,Lee,GBR,,,,,,,,
le28,Bill,Lefgron,USA,,,,,,,,
le29,Patrick,Landau,MON,,,,,,,,
le34,King,Lambert,USA,1928,10,19,,,,,
le33,Alan,Lane,AUS,,,,,,,,
le35,Bill,Lenoir,USA,1942,12,6,,,,,
le36,John,Lockington,AUS,,,,,,,,
le37,Hoang-Duck,Luu,VIE,,,,,,,,
le38,Niels,Lootsma,NED,1994,8,15,,78,193,Right-Handed,Two-Handed Backhand
le40,Frank,La Mothe,USA,,,,,,,,
le41,Anthony,Lieberman,USA,,,,,,,,
le43,John,Lesch,USA,,,,,,,,
le42,Mario,Llamas,MEX,1928,3,30,,,,,
le44,Dennis,Lynch,USA,,,,,,,,
le45,Hugh,Lynch,USA,,,,,,,,
le47,Roberto,Leon,CHI,,,,,,,,
le46,Graham,Lovett,AUS,,,,,,,,
le48,Marc,Lasry,FRA,,,,,,,,
le49,Leslie,Longshore,USA,,,,,,,,
le53,Alberto,Lazzarino,ITA,,,,,,,,
le54,Derek,Lawer,RSA,1935,10,31,,,,,
le55,Peter,Lyman,USA,,,,,,,,
le56,Richard,Leslie,USA,1936,10,31,,,,,
le58,Alain,Lartigue,FRA,,,,,,,,
le57,Robert,Laval,FRA,,,,,,,,
le59,Wladimir,Lerque,ECU,,,,,,,,
le60,Arthur,Larsen,USA,1925,4,17,,,,,
le61,Marcel,Lemasson,FRA,,,,,,,,
le62,Alain,Lemyze,FRA,,,,,,,,
le63,Derrick,Lester,GBR,,,,,,,,
le65,Jean-Claude,Loyau,FRA,,,,,,,,
le64,Eugene,Land,USA,,,,,,,,
le66,R. Bob,Lee,GBR,,,,,,,,
le67,Stefan,Laslo,YUG,,,,,,,,
le69,Leo,Lonergan,AUS,,,,,,,,
le68,William,Lean,AUS,,,,,,,,
le70,Kevin,Lonergan,AUS,1930,8,27,,,,,
le71,Kristian,Lasn,EST,,,,,,,,
le72,Michel,Larcade,FRA,,,,,,,,
le73,Norman,Lewis,GBR,,,,,,,,
le77,Edgar,Lee,USA,,,,,,,,
le74,Claude,Lister,GBR,,,,,,,,
le78,William,Lurie,USA,1913,1,2,,,,,
le79,Aws,Laaribi,TUN,1994,3,28,,,,Right-Handed,Two-Handed Backhand
le80,Glenn,Land,USA,,,,,,,,
le81,Harry,Likas,USA,,,,,,,,
le82,Thomas,Lewyn,USA,,,,,,,,
le83,Ricardo,Lopez,VEN,1932,10,28,,,,,
le84,William,Long,USA,,,,,,,,
le85,Jean,Le Sueur,FRA,1910,6,24,,,,,
le86,Sydney,Levy,RSA,1922,10,17,,,,,
le87,M.,Lemasson,FRA,,,,,,,,
le88,Sverre,Lie,NOR,1926,1,14,,,,,
le89,David,Lurie,RSA,,,,,,,,
le90,Michel,Lemasson,FRA,,,,,,,,
le93,Vladimir,Landau,MON,1902,3,29,,,,,
le94,John,Linck,NED,1925,9,29,,,,,
le95,Colin,Long,AUS,1918,3,23,,,,,
le98,S.,Lord,USA,,,,,,,,
le96,Frank,Lonergan,AUS,,,,,,,,
le97,Bernard,Lucot,FRA,,,,,,,,
le99,Paul,Letang,FRA,,,,,,,,
lf01,G.B.,Leyton,GBR,,,,,,,,
lf00,Arthur,Liddle,AUS,,,,,,,,
lf02,Pierre,Lips,FRA,,,,,,,,
lf03,John,Lohstoeter,USA,,,,,,,,
lf04,John,Lynch,USA,,,,,,,,
lf05,Pierre Henri,Landry,FRA,1899,6,14,,,,,
lf06,Harry,Lee,GBR,1907,5,15,,,,,
lf07,Edouard,Leven,FRA,,,,,,,,
lf08,Denis,Laurent,FRA,,,,,,,,
lf11,Hunter,Lott,USA,,,,,,,,
lf09,Andre,La Croix,BEL,,,,,,,,
lf10,George,Lyttleton-Roger,IRL,1906,7,10,,,,,
lf12,Albert,Law,USA,,,,,,,,
lf13,George,Lott,USA,1906,10,16,,,,,
lf14,Lawrence,Kurzrok,USA,,,,,,,,
lf15,Gabriel,Lavine,USA,,,,,,,,
lf16,Jagat-Mohan,Lal,GBR,1895,4,23,,,,,
lf17,Edmond,Lotan,FRA,,,,,,,,
lf19,Gadner,Larned,USA,,,,,,,,
lf18,Rene,Lacoste,FRA,1904,7,2,,,,,
lf20,Ross,Lock,AUS,,,,,,,,
lf21,Atholl,Lapthorne,AUS,,,,,,,,
lf23,Kenneth,Lo,CHN,1913,9,12,,,,,
lf22,Derrick,Leyland,GBR,,,,,,,,
lf25,Morey,Lewis,USA,,,,,,,,
lf24,Maurice,Lucking,GBR,,,,,,,,
lf26,Orlando,Luz,BRA,1998,2,8,,78,180,Right-Handed,Two-Handed Backhand
lf29,Alvaro,Lopez San Martin,ESP,1997,6,2,,78,185,Right-Handed,Two-Handed Backhand
lf38,James,Livingstone,USA,,,,,,,,
lf46,Henry,Lindo,AUS,,,,,,,,
lf47,Melvin,Lapman,USA,,,,,,,,
lf48,Robert,Low,USA,,,,,,,,
lf49,Ronald,Lubin,USA,,,,,,,,
lf51,Jacques,Lecointre,FRA,,,,,,,,
lf50,Jacques,Langanay,FRA,,,,,,,,
lf52,Georges,Leclerc,CAN,,,,,,,,
lf53,Donald,Lovett,AUS,,,,,,,,
lf54,Howard,Lewis,AUS,,,,,,,,
lf55,G.,Lawton,,,,,,,,,
lf57,Jack,Lysaght,GBR,,,,,,,,
lf65,Keith,Lavarack,GBR,,,,,,,,
lf66,George,Lowman,USA,,,,,,,,
lf67,Donald,Lay,USA,,,,,,,,
lf68,Peter,Lauck,USA,,,,,,,,
lf69,Javier,Lanas,USA,,,,,,,,
lf70,Joseph,Lucia,USA,,,,,,,,
lf71,Pao-Hua,Lum,CHN,,,,,,,,
lf72,Kai,Lund,GER,1912,1,21,,,,,
lf73,Gordon,Lowe,GBR,1884,6,21,,,,,
lf74,Le Hun,Ly,,,,,,,,,
lf75,Donald,Leavens,USA,,,,,,,,
lf76,John,Law,USA,,,,,,,,
lf77,Roland,Longtin,USA,,,,,,,,
lf78,Keats,Lester,GBR,1904,8,4,,,,,
lf79,Gerard,Leembruggen,NED,1897,2,26,,,,,
lf80,M.,Lorewski,,,,,,,,,
lf81,Robert,Little,USA,,,,,,,,
lf82,Samuel,Lee,USA,,,,,,,,
lf83,I.,Lafontan,FRA,,,,,,,,
lf86,Henning,Larsen,DEN,,,,,,,,
lf87,John,Leader,GBR,,,,,,,,
lf88,Norman,Latchford,GBR,,,,,,,,
lf89,M.,Lawrence,,,,,,,,,
lf90,E.R.,Lewis,,,,,,,,,
lf91,D.,Longcope,,,,,,,,,
lf93,Bernard,Law,USA,,,,,,,,
lf94,W.,Legg,GBR,,,,,,,,
lf95,Donald,Leahong,JAM,,,,,,,,
lf96,B.C.,Lowe,RSA,,,,,,,,
lf97,Edouard,Levin,FRA,,,,,,,,
lf92,J.,Lang,,,,,,,,,
lf98,E.,Loughlin,,,,,,,,,
lf99,H.,Langlie,,,,,,,,,
lg01,R.D.,Lewis,,,,,,,,,
lg00,Charles,Leslie,CAN,,,,,,,,
lg02,Randolph,Lycett,GBR,1886,8,27,,,,,
lg03,Arthur,Lowe,GBR,1886,1,29,,,,,
lg04,William,Lingelbach,USA,,,,,,,,
lg05,Pal,Leiner,HUN,,,,,,,,
lg06,James,Landauer,,,,,,,,,
lg07,N.,Little,AUS,,,,,,,,
lg08,C.,Lamb,AUS,,,,,,,,
lg09,Basil,Lawrence,GBR,,,,,,,,
lg11,Robert,Laurent,FRA,,,,,,,,
lg12,R.,Le Blant,FRA,,,,,,,,
lg13,James,Lowry,NZL,,,,,,,,
lg14,H.,Lewis-Philipps,GBR,,,,,,,,
lg15,V. Erskine,Lindop,GBR,,,,,,,,
lg16,H.A.,Lake,GBR,,,,,,,,
lg17,Leonard,Lyle,GBR,,,,,,,,
lg18,Julian,Lezard,RSA,,,,,,,,
lg19,Jean-Richard,Le Besnerais,FRA,,,,,,,,
lg20,E.,Ladyman,,,,,,,,,
lg21,B.,Loel,,,,,,,,,
lg22,John,Legg,GBR,,,,,,,,
lg23,Mariano,Lozano-Alatorre,MEX,,,,,,,,
lg24,R.,Lewis,,,,,,,,,
lg25,Manuel,Llano,MEX,,,,,,,,
lg27,C.P.,Luck,GBR,,,,,,,,
lg29,A.,Lawrie,,,,,,,,,
lg28,Robert,LeRoy,USA,,,,,,,,
lg31,A.,Lovibond,,,,,,,,,
lg30,.,Linwood,,,,,,,,,
lg32,William,Laurentz,FRA,,,,,,,,
lg33,Lock,Wei,,,,,,,,,
lg34,F.,Lindeman,,,,,,,,,
lg35,Ernest,Lamb,,,,,,,,,
lg39,F.,Laxon,,,,,,,,,
lg40,A. Erskine,Lindop,,,,,,,,,
lg41,H.,Lane,,,,,,,,,
lg42,J.,Lewin,,,,,,,,,
lg43,C.,Lockhorn,,,,,,,,,
lg44,T.,Leonards,,,,,,,,,
lg46,A.,Lowrey,,,,,,,,,
lg45,William,Larned,USA,1872,12,30,,,,,
lg47,T.,Linn,,,,,,,,,
lg48,F.,Loughman,,,,,,,,,
lg50,B.,Letson,,,,,,,,,
lg49,Edward,Larned,,,,,,,,,
lg52,F.,Lendrum,AUS,,,,,,,,
lg51,Raymond,Little,USA,1880,1,5,,,,,
lg53,H.,Lemme,,,,,,,,,
lg54,C.,Lister,,,,,,,,,
lg55,Erik,Larsen,DEN,,,,,,,,
lg56,R. Somers,Lewis,,,,,,,,,
lg57,F.,Last,,,,,,,,,
lg59,G.,Lyon,,,,,,,,,
lg60,C.,Landers,,,,,,,,,
lg58,A.,Leschen,AUS,,,,,,,,
lg61,R.F.,Le Sueur,RSA,,,,,,,,
lg62,C.,Leach,,,,,,,,,
lg63,C.,Lipscom,,,,,,,,,
lg64,C.,Leonard,,,,,,,,,
lg65,G.,Lewis,,,,,,,,,
lg66,E.,Leonard,,,,,,,,,
lg67,F.,Laishley,,,,,,,,,
lg68,A.,Laurie,AUS,,,,,,,,
lg69,C. Brooke,Legatt,,,,,,,,,
lg72,E.,Law,,,,,,,,,
lg70,W.J.,Lancaster,GBR,,,,,,,,
lg73,R.,Lyman,,,,,,,,,
lg75,A.,Lapsley,,,,,,,,,
lg74,J.,Lippincott,,,,,,,,,
lg76,E.,Lloyd,,,,,,,,,
lg77,L.,Low,,,,,,,,,
lg78,Melville,Long,USA,1889,10,18,,,,,
lg80,E.,Leo,,,,,,,,,
lg79,C.,Lippit,,,,,,,,,
lg82,G.,Leamy,,,,,,,,,
lg87,Gerardo,Lopez Villasenor,MEX,1995,5,12,,91,193,Right-Handed,Two-Handed Backhand
lg94,Herbert,Lawford,GBR,,,,,,,,
lg93,H.,Lyon,,,,,,,,,
lg95,P.,Lyon,,,,,,,,,
lg96,E.,Lewis,,,,,,,,,
lg98,William,Le Maire De Warzee,BEL,,,,,,,,
lg97,C.,LacySweet,,,,,,,,,
lg99,W.E.,Lane,GBR,,,,,,,,
lh00,P.,Lydig,,,,,,,,,
lh01,R.,Lovering,,,,,,,,,
lh02,C.,Lanier,,,,,,,,,
lh03,J.,Livermore,,,,,,,,,
lh06,G.,Lee,,,,,,,,,
lh04,E.,Lambert,,,,,,,,,
lh05,B.,Lyon,,,,,,,,,
lh07,L.,Ledyard,,,,,,,,,
lh10,F.,Leaver,GBR,,,,,,,,
lh08,E.G.,Levien,GBR,,,,,,,,
lh09,Dudley,Larcombe,GBR,,,,,,,,
lh11,R.,Leslie,,,,,,,,,
lh14,E.,Lynman,,,,,,,,,
lh12,E.,Leech,,,,,,,,,
lh13,B.,Lamb,,,,,,,,,
lh15,N.,Lord,,,,,,,,,
lh21,E.,Lubbock,,,,,,,,,
lh19,A.,Lewis,,,,,,,,,
lh20,J.,Lewis,,,,,,,,,
lh22,C.,Leslie Stephen,,,,,,,,,
lh23,F.,Langham,,,,,,,,,
lh25,C.,Lee,,,,,,,,,
lh24,J.,Lambert,,,,,,,,,
lh26,R.,Livingston Beeckman,USA,,,,,,,,
lh27,W.,Lewis,,,,,,,,,
lh28,H.,Lillian,,,,,,,,,
lh29,R.,Lyons,,,,,,,,,
lh30,I.,Lyons,,,,,,,,,
lh32,.,Leroy,,,,,,,,,
lh74,Clement,Larriere,FRA,1997,5,21,,,,Right-Handed,Two-Handed Backhand
lh31,P.,Lyman,,,,,,,,,
lh91,Tiago,Lourenco,POR,1997,4,7,,,,,
li11,Thomas,Laurent,FRA,1997,12,16,,,,,
li16,Jack Mingjie,Lin,CAN,1999,4,15,,,,,
li39,Alexandar,Lazarov,BUL,1997,11,6,,72,188,Right-Handed,One-Handed Backhand
m001,Marius,Masencamp,RSA,,,,,,,,
m004,David,Macpherson,AUS,1967,7,3,1985,64,175,,
m002,Denys,Maasdorp,RSA,1963,6,17,,79,183,,
m006,Francisco,Maciel,MEX,1964,7,1,,74,185,,
m007,Ali,Madani,IRI,,,,,,,,
m010,Michael,Marcin,USA,,,,,,,,
m012,Amos,Mansdorf,ISR,1965,10,20,1983,73,175,,
m014,Bruce,Manson,USA,1956,3,20,1977,75,173,,
m018,Jacques,Manset,USA,1958,10,11,,84,185,,
m020,Adrian,Marcu,ROU,1961,12,3,,82,191,,
m022,Gerald,Marzenell,GER,1964,2,6,,74,180,,
m021,Pablo,Martin-Adalia,ESP,1988,5,20,,,,,
